time, NumFocus, Heuristics, MIPGap, MIPFocus
0.00539207458496, 0, 0.05, 1e-10, 0
0.00495600700378, 0, 0.05, 1e-10, 0
0.00516796112061, 0, 0.05, 1e-10, 0
0.00477290153503, 0, 0.05, 1e-10, 0
0.0047619342804, 0, 0.05, 1e-10, 0
0.00467681884766, 0, 0.05, 1e-10, 0
0.00492906570435, 0, 0.05, 1e-10, 0
0.00495576858521, 0, 0.05, 1e-10, 0
0.00477290153503, 0, 0.05, 1e-10, 0
0.00485301017761, 0, 0.05, 1e-10, 0
0.00487899780273, 0, 0.05, 1e-10, 0
0.00778412818909, 0, 0.05, 1e-10, 0
0.00502896308899, 0, 0.05, 1e-10, 0
0.00514817237854, 0, 0.05, 1e-10, 0
0.0048999786377, 0, 0.05, 1e-10, 0
0.00476288795471, 0, 0.05, 1e-10, 0
0.00492000579834, 0, 0.05, 1e-10, 0
0.00494909286499, 0, 0.05, 1e-10, 0
0.00477290153503, 0, 0.05, 1e-10, 0
0.00475192070007, 0, 0.05, 1e-10, 0
0.00501394271851, 0, 0.05, 1e-10, 0
0.00482201576233, 0, 0.05, 1e-10, 0
0.00475120544434, 0, 0.05, 1e-10, 0
0.00476408004761, 0, 0.05, 1e-10, 0
0.00515294075012, 0, 0.05, 1e-10, 0
0.00486493110657, 0, 0.05, 1e-10, 0
0.00468993186951, 0, 0.05, 1e-10, 0
0.00477290153503, 0, 0.05, 1e-10, 0
0.00528502464294, 0, 0.05, 1e-10, 0
0.00480985641479, 0, 0.05, 1e-10, 0
0.00471711158752, 3, 0.05, 1e-10, 0
0.00478982925415, 3, 0.05, 1e-10, 0
0.00529599189758, 3, 0.05, 1e-10, 0
0.00483703613281, 3, 0.05, 1e-10, 0
0.00483298301697, 3, 0.05, 1e-10, 0
0.00475287437439, 3, 0.05, 1e-10, 0
0.00509095191956, 3, 0.05, 1e-10, 0
0.00493216514587, 3, 0.05, 1e-10, 0
0.004802942276, 3, 0.05, 1e-10, 0
0.00476288795471, 3, 0.05, 1e-10, 0
0.00486397743225, 3, 0.05, 1e-10, 0
0.00475811958313, 3, 0.05, 1e-10, 0
0.00480318069458, 3, 0.05, 1e-10, 0
0.00486707687378, 3, 0.05, 1e-10, 0
0.00486993789673, 3, 0.05, 1e-10, 0
0.00482702255249, 3, 0.05, 1e-10, 0
0.00488805770874, 3, 0.05, 1e-10, 0
0.00533699989319, 3, 0.05, 1e-10, 0
0.00482797622681, 3, 0.05, 1e-10, 0
0.00477695465088, 3, 0.05, 1e-10, 0
0.00475692749023, 3, 0.05, 1e-10, 0
0.00520515441895, 3, 0.05, 1e-10, 0
0.00481200218201, 3, 0.05, 1e-10, 0
0.00471210479736, 3, 0.05, 1e-10, 0
0.00470995903015, 3, 0.05, 1e-10, 0
0.00530290603638, 3, 0.05, 1e-10, 0
0.0047709941864, 3, 0.05, 1e-10, 0
0.00477409362793, 3, 0.05, 1e-10, 0
0.00479006767273, 3, 0.05, 1e-10, 0
0.00955510139465, 3, 0.05, 1e-10, 0
0.0062940120697, 0, 0.1, 1e-10, 0
0.00549602508545, 0, 0.1, 1e-10, 0
0.00485897064209, 0, 0.1, 1e-10, 0
0.00470495223999, 0, 0.1, 1e-10, 0
0.0047390460968, 0, 0.1, 1e-10, 0
0.00522613525391, 0, 0.1, 1e-10, 0
0.0047619342804, 0, 0.1, 1e-10, 0
0.00484585762024, 0, 0.1, 1e-10, 0
0.00474786758423, 0, 0.1, 1e-10, 0
0.00523519515991, 0, 0.1, 1e-10, 0
0.00477814674377, 0, 0.1, 1e-10, 0
0.00472521781921, 0, 0.1, 1e-10, 0
0.00473093986511, 0, 0.1, 1e-10, 0
0.00526189804077, 0, 0.1, 1e-10, 0
0.00483107566833, 0, 0.1, 1e-10, 0
0.00476980209351, 0, 0.1, 1e-10, 0
0.00476908683777, 0, 0.1, 1e-10, 0
0.00518608093262, 0, 0.1, 1e-10, 0
0.00478410720825, 0, 0.1, 1e-10, 0
0.00473189353943, 0, 0.1, 1e-10, 0
0.00475883483887, 0, 0.1, 1e-10, 0
0.00485587120056, 0, 0.1, 1e-10, 0
0.00476503372192, 0, 0.1, 1e-10, 0
0.00476312637329, 0, 0.1, 1e-10, 0
0.00480699539185, 0, 0.1, 1e-10, 0
0.00489902496338, 0, 0.1, 1e-10, 0
0.00468897819519, 0, 0.1, 1e-10, 0
0.00479006767273, 0, 0.1, 1e-10, 0
0.00507593154907, 0, 0.1, 1e-10, 0
0.00488305091858, 0, 0.1, 1e-10, 0
0.00486588478088, 3, 0.1, 1e-10, 0
0.00492215156555, 3, 0.1, 1e-10, 0
0.0052170753479, 3, 0.1, 1e-10, 0
0.00480914115906, 3, 0.1, 1e-10, 0
0.00475382804871, 3, 0.1, 1e-10, 0
0.00472903251648, 3, 0.1, 1e-10, 0
0.00522398948669, 3, 0.1, 1e-10, 0
0.00490593910217, 3, 0.1, 1e-10, 0
0.00476408004761, 3, 0.1, 1e-10, 0
0.00472593307495, 3, 0.1, 1e-10, 0
0.00511503219604, 3, 0.1, 1e-10, 0
0.00883889198303, 3, 0.1, 1e-10, 0
0.00474715232849, 3, 0.1, 1e-10, 0
0.00490808486938, 3, 0.1, 1e-10, 0
0.00486898422241, 3, 0.1, 1e-10, 0
0.00480794906616, 3, 0.1, 1e-10, 0
0.00493097305298, 3, 0.1, 1e-10, 0
0.00508904457092, 3, 0.1, 1e-10, 0
0.00536704063416, 3, 0.1, 1e-10, 0
0.00492095947266, 3, 0.1, 1e-10, 0
0.00489187240601, 3, 0.1, 1e-10, 0
0.00480103492737, 3, 0.1, 1e-10, 0
0.00472092628479, 3, 0.1, 1e-10, 0
0.00471687316895, 3, 0.1, 1e-10, 0
0.00487208366394, 3, 0.1, 1e-10, 0
0.00485801696777, 3, 0.1, 1e-10, 0
0.00470781326294, 3, 0.1, 1e-10, 0
0.00469994544983, 3, 0.1, 1e-10, 0
0.0049569606781, 3, 0.1, 1e-10, 0
0.00481390953064, 3, 0.1, 1e-10, 0
0.00474500656128, 0, 0.05, 1e-05, 0
0.00479197502136, 0, 0.05, 1e-05, 0
0.00493907928467, 0, 0.05, 1e-05, 0
0.00478887557983, 0, 0.05, 1e-05, 0
0.00480484962463, 0, 0.05, 1e-05, 0
0.0049991607666, 0, 0.05, 1e-05, 0
0.00485920906067, 0, 0.05, 1e-05, 0
0.00490498542786, 0, 0.05, 1e-05, 0
0.00477886199951, 0, 0.05, 1e-05, 0
0.00481295585632, 0, 0.05, 1e-05, 0
0.00485610961914, 0, 0.05, 1e-05, 0
0.0047128200531, 0, 0.05, 1e-05, 0
0.00477290153503, 0, 0.05, 1e-05, 0
0.00482797622681, 0, 0.05, 1e-05, 0
0.00486207008362, 0, 0.05, 1e-05, 0
0.00478315353394, 0, 0.05, 1e-05, 0
0.00481605529785, 0, 0.05, 1e-05, 0
0.0048508644104, 0, 0.05, 1e-05, 0
0.00490498542786, 0, 0.05, 1e-05, 0
0.00481486320496, 0, 0.05, 1e-05, 0
0.00475311279297, 0, 0.05, 1e-05, 0
0.0104160308838, 0, 0.05, 1e-05, 0
0.00579380989075, 0, 0.05, 1e-05, 0
0.00525999069214, 0, 0.05, 1e-05, 0
0.00527286529541, 0, 0.05, 1e-05, 0
0.00504279136658, 0, 0.05, 1e-05, 0
0.0048770904541, 0, 0.05, 1e-05, 0
0.00491213798523, 0, 0.05, 1e-05, 0
0.00513815879822, 0, 0.05, 1e-05, 0
0.00489497184753, 0, 0.05, 1e-05, 0
0.00489902496338, 3, 0.05, 1e-05, 0
0.00564503669739, 3, 0.05, 1e-05, 0
0.00510907173157, 3, 0.05, 1e-05, 0
0.00779891014099, 3, 0.05, 1e-05, 0
0.0058479309082, 3, 0.05, 1e-05, 0
0.00537991523743, 3, 0.05, 1e-05, 0
0.00477004051208, 3, 0.05, 1e-05, 0
0.00486898422241, 3, 0.05, 1e-05, 0
0.00509715080261, 3, 0.05, 1e-05, 0
0.00479102134705, 3, 0.05, 1e-05, 0
0.00473189353943, 3, 0.05, 1e-05, 0
0.00492310523987, 3, 0.05, 1e-05, 0
0.00494813919067, 3, 0.05, 1e-05, 0
0.00484490394592, 3, 0.05, 1e-05, 0
0.00479698181152, 3, 0.05, 1e-05, 0
0.00510406494141, 3, 0.05, 1e-05, 0
0.00489902496338, 3, 0.05, 1e-05, 0
0.0048611164093, 3, 0.05, 1e-05, 0
0.00479006767273, 3, 0.05, 1e-05, 0
0.00533103942871, 3, 0.05, 1e-05, 0
0.00479006767273, 3, 0.05, 1e-05, 0
0.00477910041809, 3, 0.05, 1e-05, 0
0.00471687316895, 3, 0.05, 1e-05, 0
0.00542211532593, 3, 0.05, 1e-05, 0
0.00474405288696, 3, 0.05, 1e-05, 0
0.00475597381592, 3, 0.05, 1e-05, 0
0.00471591949463, 3, 0.05, 1e-05, 0
0.00523710250854, 3, 0.05, 1e-05, 0
0.00485587120056, 3, 0.05, 1e-05, 0
0.00471901893616, 3, 0.05, 1e-05, 0
0.00474905967712, 0, 0.1, 1e-05, 0
0.00506496429443, 0, 0.1, 1e-05, 0
0.00490689277649, 0, 0.1, 1e-05, 0
0.0048041343689, 0, 0.1, 1e-05, 0
0.00497508049011, 0, 0.1, 1e-05, 0
0.00479888916016, 0, 0.1, 1e-05, 0
0.00479197502136, 0, 0.1, 1e-05, 0
0.00483989715576, 0, 0.1, 1e-05, 0
0.00518298149109, 0, 0.1, 1e-05, 0
0.00481581687927, 0, 0.1, 1e-05, 0
0.00477194786072, 0, 0.1, 1e-05, 0
0.00471615791321, 0, 0.1, 1e-05, 0
0.00530099868774, 0, 0.1, 1e-05, 0
0.0048291683197, 0, 0.1, 1e-05, 0
0.00482296943665, 0, 0.1, 1e-05, 0
0.00476479530334, 0, 0.1, 1e-05, 0
0.0103571414948, 0, 0.1, 1e-05, 0
0.00787687301636, 0, 0.1, 1e-05, 0
0.00505995750427, 0, 0.1, 1e-05, 0
0.00507211685181, 0, 0.1, 1e-05, 0
0.00489687919617, 0, 0.1, 1e-05, 0
0.00487208366394, 0, 0.1, 1e-05, 0
0.00551509857178, 0, 0.1, 1e-05, 0
0.00500893592834, 0, 0.1, 1e-05, 0
0.00489807128906, 0, 0.1, 1e-05, 0
0.00492286682129, 0, 0.1, 1e-05, 0
0.00529813766479, 0, 0.1, 1e-05, 0
0.00488781929016, 0, 0.1, 1e-05, 0
0.00493407249451, 0, 0.1, 1e-05, 0
0.0048840045929, 0, 0.1, 1e-05, 0
0.00514388084412, 3, 0.1, 1e-05, 0
0.00506806373596, 3, 0.1, 1e-05, 0
0.00505805015564, 3, 0.1, 1e-05, 0
0.00557708740234, 3, 0.1, 1e-05, 0
0.00497889518738, 3, 0.1, 1e-05, 0
0.00483393669128, 3, 0.1, 1e-05, 0
0.0048828125, 3, 0.1, 1e-05, 0
0.00520706176758, 3, 0.1, 1e-05, 0
0.0049262046814, 3, 0.1, 1e-05, 0
0.00492000579834, 3, 0.1, 1e-05, 0
0.00491690635681, 3, 0.1, 1e-05, 0
0.00502920150757, 3, 0.1, 1e-05, 0
0.00496506690979, 3, 0.1, 1e-05, 0
0.0048999786377, 3, 0.1, 1e-05, 0
0.00566792488098, 3, 0.1, 1e-05, 0
0.00502800941467, 3, 0.1, 1e-05, 0
0.00496506690979, 3, 0.1, 1e-05, 0
0.00512099266052, 3, 0.1, 1e-05, 0
0.00532817840576, 3, 0.1, 1e-05, 0
0.00501418113708, 3, 0.1, 1e-05, 0
0.00500893592834, 3, 0.1, 1e-05, 0
0.00706005096436, 3, 0.1, 1e-05, 0
0.00477814674377, 3, 0.1, 1e-05, 0
0.00478315353394, 3, 0.1, 1e-05, 0
0.0046718120575, 3, 0.1, 1e-05, 0
0.00497102737427, 3, 0.1, 1e-05, 0
0.00476002693176, 3, 0.1, 1e-05, 0
0.00478506088257, 3, 0.1, 1e-05, 0
0.00477313995361, 3, 0.1, 1e-05, 0
0.00493407249451, 3, 0.1, 1e-05, 0
0.00480794906616, 0, 0.05, 1, 0
0.0047881603241, 0, 0.05, 1, 0
0.00482606887817, 0, 0.05, 1, 0
0.0048828125, 0, 0.05, 1, 0
0.00486898422241, 0, 0.05, 1, 0
0.00479507446289, 0, 0.05, 1, 0
0.00518107414246, 0, 0.05, 1, 0
0.00498700141907, 0, 0.05, 1, 0
0.00489711761475, 0, 0.05, 1, 0
0.00476717948914, 0, 0.05, 1, 0
0.00508809089661, 0, 0.05, 1, 0
0.00483393669128, 0, 0.05, 1, 0
0.00482392311096, 0, 0.05, 1, 0
0.00479292869568, 0, 0.05, 1, 0
0.00529909133911, 0, 0.05, 1, 0
0.00661706924438, 0, 0.05, 1, 0
0.00480198860168, 0, 0.05, 1, 0
0.00476884841919, 0, 0.05, 1, 0
0.00493192672729, 0, 0.05, 1, 0
0.00479292869568, 0, 0.05, 1, 0
0.00478005409241, 0, 0.05, 1, 0
0.00476002693176, 0, 0.05, 1, 0
0.00493693351746, 0, 0.05, 1, 0
0.00540804862976, 0, 0.05, 1, 0
0.00505900382996, 0, 0.05, 1, 0
0.00501203536987, 0, 0.05, 1, 0
0.00486898422241, 0, 0.05, 1, 0
0.00481414794922, 0, 0.05, 1, 0
0.00479793548584, 0, 0.05, 1, 0
0.00545382499695, 0, 0.05, 1, 0
0.00637912750244, 3, 0.05, 1, 0
0.00476813316345, 3, 0.05, 1, 0
0.00505614280701, 3, 0.05, 1, 0
0.00478792190552, 3, 0.05, 1, 0
0.00473380088806, 3, 0.05, 1, 0
0.00470495223999, 3, 0.05, 1, 0
0.00511598587036, 3, 0.05, 1, 0
0.00494885444641, 3, 0.05, 1, 0
0.00475907325745, 3, 0.05, 1, 0
0.00476408004761, 3, 0.05, 1, 0
0.00520491600037, 3, 0.05, 1, 0
0.00491189956665, 3, 0.05, 1, 0
0.00491905212402, 3, 0.05, 1, 0
0.00499892234802, 3, 0.05, 1, 0
0.00509715080261, 3, 0.05, 1, 0
0.00497388839722, 3, 0.05, 1, 0
0.00492596626282, 3, 0.05, 1, 0
0.00565099716187, 3, 0.05, 1, 0
0.00501394271851, 3, 0.05, 1, 0
0.00492691993713, 3, 0.05, 1, 0
0.00491905212402, 3, 0.05, 1, 0
0.00533199310303, 3, 0.05, 1, 0
0.00503492355347, 3, 0.05, 1, 0
0.00722813606262, 3, 0.05, 1, 0
0.00479006767273, 3, 0.05, 1, 0
0.00485801696777, 3, 0.05, 1, 0
0.00476813316345, 3, 0.05, 1, 0
0.00475597381592, 3, 0.05, 1, 0
0.00498604774475, 3, 0.05, 1, 0
0.00481390953064, 3, 0.05, 1, 0
0.00469899177551, 0, 0.1, 1, 0
0.00479507446289, 0, 0.1, 1, 0
0.00501799583435, 0, 0.1, 1, 0
0.00483798980713, 0, 0.1, 1, 0
0.00484704971313, 0, 0.1, 1, 0
0.00473403930664, 0, 0.1, 1, 0
0.0049409866333, 0, 0.1, 1, 0
0.00494718551636, 0, 0.1, 1, 0
0.00472617149353, 0, 0.1, 1, 0
0.0046980381012, 0, 0.1, 1, 0
0.00499892234802, 0, 0.1, 1, 0
0.00478792190552, 0, 0.1, 1, 0
0.00475811958313, 0, 0.1, 1, 0
0.00487899780273, 0, 0.1, 1, 0
0.0049421787262, 0, 0.1, 1, 0
0.00480103492737, 0, 0.1, 1, 0
0.00478005409241, 0, 0.1, 1, 0
0.00502395629883, 0, 0.1, 1, 0
0.00485992431641, 0, 0.1, 1, 0
0.00475788116455, 0, 0.1, 1, 0
0.00472211837769, 0, 0.1, 1, 0
0.00494194030762, 0, 0.1, 1, 0
0.00479602813721, 0, 0.1, 1, 0
0.0048041343689, 0, 0.1, 1, 0
0.00476622581482, 0, 0.1, 1, 0
0.00518202781677, 0, 0.1, 1, 0
0.00481414794922, 0, 0.1, 1, 0
0.0047550201416, 0, 0.1, 1, 0
0.00473093986511, 0, 0.1, 1, 0
0.00515007972717, 0, 0.1, 1, 0
0.00489211082458, 3, 0.1, 1, 0
0.00475811958313, 3, 0.1, 1, 0
0.00511693954468, 3, 0.1, 1, 0
0.00602102279663, 3, 0.1, 1, 0
0.0050950050354, 3, 0.1, 1, 0
0.00504589080811, 3, 0.1, 1, 0
0.00505304336548, 3, 0.1, 1, 0
0.00520086288452, 3, 0.1, 1, 0
0.00784707069397, 3, 0.1, 1, 0
0.00493884086609, 3, 0.1, 1, 0
0.00474095344543, 3, 0.1, 1, 0
0.00476408004761, 3, 0.1, 1, 0
0.0047562122345, 3, 0.1, 1, 0
0.00502920150757, 3, 0.1, 1, 0
0.00481414794922, 3, 0.1, 1, 0
0.00482702255249, 3, 0.1, 1, 0
0.00484395027161, 3, 0.1, 1, 0
0.00501203536987, 3, 0.1, 1, 0
0.00478005409241, 3, 0.1, 1, 0
0.00493502616882, 3, 0.1, 1, 0
0.00510406494141, 3, 0.1, 1, 0
0.00481605529785, 3, 0.1, 1, 0
0.00475597381592, 3, 0.1, 1, 0
0.00474715232849, 3, 0.1, 1, 0
0.0050950050354, 3, 0.1, 1, 0
0.00484490394592, 3, 0.1, 1, 0
0.00472497940063, 3, 0.1, 1, 0
0.00476694107056, 3, 0.1, 1, 0
0.00516986846924, 3, 0.1, 1, 0
0.00477910041809, 3, 0.1, 1, 0
0.00480794906616, 0, 0.05, 1e-10, 1
0.00474214553833, 0, 0.05, 1e-10, 1
0.00516510009766, 0, 0.05, 1e-10, 1
0.0047709941864, 0, 0.05, 1e-10, 1
0.00477695465088, 0, 0.05, 1e-10, 1
0.00469779968262, 0, 0.05, 1e-10, 1
0.00501704216003, 0, 0.05, 1e-10, 1
0.00487995147705, 0, 0.05, 1e-10, 1
0.00476813316345, 0, 0.05, 1e-10, 1
0.00483703613281, 0, 0.05, 1e-10, 1
0.00483393669128, 0, 0.05, 1e-10, 1
0.00473618507385, 0, 0.05, 1e-10, 1
0.00694108009338, 0, 0.05, 1e-10, 1
0.0070161819458, 0, 0.05, 1e-10, 1
0.00494790077209, 0, 0.05, 1e-10, 1
0.00478410720825, 0, 0.05, 1e-10, 1
0.00494599342346, 0, 0.05, 1e-10, 1
0.00486493110657, 0, 0.05, 1e-10, 1
0.00481796264648, 0, 0.05, 1e-10, 1
0.00471496582031, 0, 0.05, 1e-10, 1
0.00490117073059, 0, 0.05, 1e-10, 1
0.00479102134705, 0, 0.05, 1e-10, 1
0.00474190711975, 0, 0.05, 1e-10, 1
0.0047128200531, 0, 0.05, 1e-10, 1
0.00490784645081, 0, 0.05, 1e-10, 1
0.00481700897217, 0, 0.05, 1e-10, 1
0.00473093986511, 0, 0.05, 1e-10, 1
0.00493502616882, 0, 0.05, 1e-10, 1
0.00548601150513, 0, 0.05, 1e-10, 1
0.00499701499939, 0, 0.05, 1e-10, 1
0.00507497787476, 3, 0.05, 1e-10, 1
0.00559687614441, 3, 0.05, 1e-10, 1
0.00505304336548, 3, 0.05, 1e-10, 1
0.00490999221802, 3, 0.05, 1e-10, 1
0.0048520565033, 3, 0.05, 1e-10, 1
0.00506615638733, 3, 0.05, 1e-10, 1
0.00494384765625, 3, 0.05, 1e-10, 1
0.00514793395996, 3, 0.05, 1e-10, 1
0.00740098953247, 3, 0.05, 1e-10, 1
0.00497984886169, 3, 0.05, 1e-10, 1
0.00493907928467, 3, 0.05, 1e-10, 1
0.00487494468689, 3, 0.05, 1e-10, 1
0.00511717796326, 3, 0.05, 1e-10, 1
0.00493407249451, 3, 0.05, 1e-10, 1
0.00495195388794, 3, 0.05, 1e-10, 1
0.00548887252808, 3, 0.05, 1e-10, 1
0.00504112243652, 3, 0.05, 1e-10, 1
0.00497889518738, 3, 0.05, 1e-10, 1
0.00495195388794, 3, 0.05, 1e-10, 1
0.0055820941925, 3, 0.05, 1e-10, 1
0.00500702857971, 3, 0.05, 1e-10, 1
0.00489807128906, 3, 0.05, 1e-10, 1
0.0050060749054, 3, 0.05, 1e-10, 1
0.00510907173157, 3, 0.05, 1e-10, 1
0.00492405891418, 3, 0.05, 1e-10, 1
0.00494909286499, 3, 0.05, 1e-10, 1
0.00542902946472, 3, 0.05, 1e-10, 1
0.00984191894531, 3, 0.05, 1e-10, 1
0.00479197502136, 3, 0.05, 1e-10, 1
0.00489497184753, 3, 0.05, 1e-10, 1
0.00478291511536, 0, 0.1, 1e-10, 1
0.00481009483337, 0, 0.1, 1e-10, 1
0.00476503372192, 0, 0.1, 1e-10, 1
0.00493597984314, 0, 0.1, 1e-10, 1
0.00493693351746, 0, 0.1, 1e-10, 1
0.00482797622681, 0, 0.1, 1e-10, 1
0.00470113754272, 0, 0.1, 1e-10, 1
0.00505590438843, 0, 0.1, 1e-10, 1
0.00482296943665, 0, 0.1, 1e-10, 1
0.00471711158752, 0, 0.1, 1e-10, 1
0.00476384162903, 0, 0.1, 1e-10, 1
0.00484704971313, 0, 0.1, 1e-10, 1
0.00478887557983, 0, 0.1, 1e-10, 1
0.00476503372192, 0, 0.1, 1e-10, 1
0.00489091873169, 0, 0.1, 1e-10, 1
0.00489902496338, 0, 0.1, 1e-10, 1
0.0048999786377, 0, 0.1, 1e-10, 1
0.00485897064209, 0, 0.1, 1e-10, 1
0.00485682487488, 0, 0.1, 1e-10, 1
0.00484108924866, 0, 0.1, 1e-10, 1
0.00475192070007, 0, 0.1, 1e-10, 1
0.00471091270447, 0, 0.1, 1e-10, 1
0.00489401817322, 0, 0.1, 1e-10, 1
0.00480508804321, 0, 0.1, 1e-10, 1
0.00469493865967, 0, 0.1, 1e-10, 1
0.0047779083252, 0, 0.1, 1e-10, 1
0.00488901138306, 0, 0.1, 1e-10, 1
0.00481295585632, 0, 0.1, 1e-10, 1
0.00480484962463, 0, 0.1, 1e-10, 1
0.00474190711975, 0, 0.1, 1e-10, 1
0.00492405891418, 3, 0.1, 1e-10, 1
0.00480914115906, 3, 0.1, 1e-10, 1
0.0047619342804, 3, 0.1, 1e-10, 1
0.00476002693176, 3, 0.1, 1e-10, 1
0.00489807128906, 3, 0.1, 1e-10, 1
0.00487399101257, 3, 0.1, 1e-10, 1
0.00481986999512, 3, 0.1, 1e-10, 1
0.00488996505737, 3, 0.1, 1e-10, 1
0.00487804412842, 3, 0.1, 1e-10, 1
0.00478100776672, 3, 0.1, 1e-10, 1
0.00470495223999, 3, 0.1, 1e-10, 1
0.00479006767273, 3, 0.1, 1e-10, 1
0.00485897064209, 3, 0.1, 1e-10, 1
0.00473117828369, 3, 0.1, 1e-10, 1
0.00475406646729, 3, 0.1, 1e-10, 1
0.00485491752625, 3, 0.1, 1e-10, 1
0.00479698181152, 3, 0.1, 1e-10, 1
0.00473690032959, 3, 0.1, 1e-10, 1
0.00479793548584, 3, 0.1, 1e-10, 1
0.00488996505737, 3, 0.1, 1e-10, 1
0.00485491752625, 3, 0.1, 1e-10, 1
0.00474405288696, 3, 0.1, 1e-10, 1
0.00495100021362, 3, 0.1, 1e-10, 1
0.00498700141907, 3, 0.1, 1e-10, 1
